,Dimension,Number of Phenotypes,Vectors of probability,Std value,Accuracy,Euclidean Distance
480,2,2,"[array([0.8, 0.1, 0.1, 0. ]), array([0. , 0.1, 0.1, 0.8])]",0.01,1.0,1.131
481,2,2,"[array([0.75, 0.1 , 0.1 , 0.05]), array([0.05, 0.1 , 0.1 , 0.75])]",0.01,1.0,0.99
482,2,2,"[array([0.7, 0.1, 0.1, 0.1]), array([0.1, 0.1, 0.1, 0.7])]",0.01,1.0,0.849
483,2,2,"[array([0.65, 0.1 , 0.1 , 0.15]), array([0.15, 0.1 , 0.1 , 0.65])]",0.01,1.0,0.707
484,2,2,"[array([0.6, 0.1, 0.1, 0.2]), array([0.2, 0.1, 0.1, 0.6])]",0.01,1.0,0.566
485,2,2,"[array([0.55, 0.1 , 0.1 , 0.25]), array([0.25, 0.1 , 0.1 , 0.55])]",0.01,1.0,0.424
486,2,2,"[array([0.5, 0.1, 0.1, 0.3]), array([0.3, 0.1, 0.1, 0.5])]",0.01,0.92,0.283
487,2,2,"[array([0.45, 0.1 , 0.1 , 0.35]), array([0.35, 0.1 , 0.1 , 0.45])]",0.01,0.56,0.141
488,2,2,"[array([0.4, 0.1, 0.1, 0.4]), array([0.4, 0.1, 0.1, 0.4])]",0.01,0.56,0.0
489,2,2,"[array([0.35, 0.1 , 0.1 , 0.45]), array([0.45, 0.1 , 0.1 , 0.35])]",0.01,0.55,0.141
490,2,2,"[array([0.3, 0.1, 0.1, 0.5]), array([0.5, 0.1, 0.1, 0.3])]",0.01,0.92,0.283
491,2,2,"[array([0.25, 0.1 , 0.1 , 0.55]), array([0.55, 0.1 , 0.1 , 0.25])]",0.01,1.0,0.424
492,2,2,"[array([0.2, 0.1, 0.1, 0.6]), array([0.6, 0.1, 0.1, 0.2])]",0.01,0.99,0.566
493,2,2,"[array([0.15, 0.1 , 0.1 , 0.65]), array([0.65, 0.1 , 0.1 , 0.15])]",0.01,1.0,0.707
494,2,2,"[array([0.1, 0.1, 0.1, 0.7]), array([0.7, 0.1, 0.1, 0.1])]",0.01,1.0,0.849
495,2,2,"[array([0.05, 0.1 , 0.1 , 0.75]), array([0.75, 0.1 , 0.1 , 0.05])]",0.01,1.0,0.99
496,2,2,"[array([0.8, 0.1, 0.1, 0. ]), array([0. , 0.1, 0.1, 0.8])]",0.01,1.0,1.131
497,2,2,"[array([0.75, 0.1 , 0.1 , 0.05]), array([0.05, 0.1 , 0.1 , 0.75])]",0.01,1.0,0.99
498,2,2,"[array([0.7, 0.1, 0.1, 0.1]), array([0.1, 0.1, 0.1, 0.7])]",0.01,1.0,0.849
499,2,2,"[array([0.65, 0.1 , 0.1 , 0.15]), array([0.15, 0.1 , 0.1 , 0.65])]",0.01,1.0,0.707
500,2,2,"[array([0.6, 0.1, 0.1, 0.2]), array([0.2, 0.1, 0.1, 0.6])]",0.01,1.0,0.566
501,2,2,"[array([0.55, 0.1 , 0.1 , 0.25]), array([0.25, 0.1 , 0.1 , 0.55])]",0.01,0.98,0.424
502,2,2,"[array([0.5, 0.1, 0.1, 0.3]), array([0.3, 0.1, 0.1, 0.5])]",0.01,0.68,0.283
503,2,2,"[array([0.45, 0.1 , 0.1 , 0.35]), array([0.35, 0.1 , 0.1 , 0.45])]",0.01,0.61,0.141
504,2,2,"[array([0.4, 0.1, 0.1, 0.4]), array([0.4, 0.1, 0.1, 0.4])]",0.01,0.54,0.0
505,2,2,"[array([0.35, 0.1 , 0.1 , 0.45]), array([0.45, 0.1 , 0.1 , 0.35])]",0.01,0.58,0.141
506,2,2,"[array([0.3, 0.1, 0.1, 0.5]), array([0.5, 0.1, 0.1, 0.3])]",0.01,1.0,0.283
507,2,2,"[array([0.25, 0.1 , 0.1 , 0.55]), array([0.55, 0.1 , 0.1 , 0.25])]",0.01,0.97,0.424
508,2,2,"[array([0.2, 0.1, 0.1, 0.6]), array([0.6, 0.1, 0.1, 0.2])]",0.01,1.0,0.566
509,2,2,"[array([0.15, 0.1 , 0.1 , 0.65]), array([0.65, 0.1 , 0.1 , 0.15])]",0.01,1.0,0.707
510,2,2,"[array([0.1, 0.1, 0.1, 0.7]), array([0.7, 0.1, 0.1, 0.1])]",0.01,1.0,0.849
511,2,2,"[array([0.05, 0.1 , 0.1 , 0.75]), array([0.75, 0.1 , 0.1 , 0.05])]",0.01,1.0,0.99
512,2,2,"[array([0.8, 0.1, 0.1, 0. ]), array([0. , 0.1, 0.1, 0.8])]",0.01,1.0,1.131
513,2,2,"[array([0.75, 0.1 , 0.1 , 0.05]), array([0.05, 0.1 , 0.1 , 0.75])]",0.01,1.0,0.99
514,2,2,"[array([0.7, 0.1, 0.1, 0.1]), array([0.1, 0.1, 0.1, 0.7])]",0.01,1.0,0.849
515,2,2,"[array([0.65, 0.1 , 0.1 , 0.15]), array([0.15, 0.1 , 0.1 , 0.65])]",0.01,1.0,0.707
516,2,2,"[array([0.6, 0.1, 0.1, 0.2]), array([0.2, 0.1, 0.1, 0.6])]",0.01,1.0,0.566
517,2,2,"[array([0.55, 0.1 , 0.1 , 0.25]), array([0.25, 0.1 , 0.1 , 0.55])]",0.01,1.0,0.424
518,2,2,"[array([0.5, 0.1, 0.1, 0.3]), array([0.3, 0.1, 0.1, 0.5])]",0.01,0.78,0.283
519,2,2,"[array([0.45, 0.1 , 0.1 , 0.35]), array([0.35, 0.1 , 0.1 , 0.45])]",0.01,0.57,0.141
520,2,2,"[array([0.4, 0.1, 0.1, 0.4]), array([0.4, 0.1, 0.1, 0.4])]",0.01,0.54,0.0
521,2,2,"[array([0.35, 0.1 , 0.1 , 0.45]), array([0.45, 0.1 , 0.1 , 0.35])]",0.01,0.68,0.141
522,2,2,"[array([0.3, 0.1, 0.1, 0.5]), array([0.5, 0.1, 0.1, 0.3])]",0.01,0.83,0.283
523,2,2,"[array([0.25, 0.1 , 0.1 , 0.55]), array([0.55, 0.1 , 0.1 , 0.25])]",0.01,1.0,0.424
524,2,2,"[array([0.2, 0.1, 0.1, 0.6]), array([0.6, 0.1, 0.1, 0.2])]",0.01,1.0,0.566
525,2,2,"[array([0.15, 0.1 , 0.1 , 0.65]), array([0.65, 0.1 , 0.1 , 0.15])]",0.01,1.0,0.707
526,2,2,"[array([0.1, 0.1, 0.1, 0.7]), array([0.7, 0.1, 0.1, 0.1])]",0.01,1.0,0.849
527,2,2,"[array([0.05, 0.1 , 0.1 , 0.75]), array([0.75, 0.1 , 0.1 , 0.05])]",0.01,1.0,0.99
528,2,2,"[array([0.8, 0.1, 0.1, 0. ]), array([0. , 0.1, 0.1, 0.8])]",0.01,1.0,1.131
529,2,2,"[array([0.75, 0.1 , 0.1 , 0.05]), array([0.05, 0.1 , 0.1 , 0.75])]",0.01,1.0,0.99
530,2,2,"[array([0.7, 0.1, 0.1, 0.1]), array([0.1, 0.1, 0.1, 0.7])]",0.01,1.0,0.849
531,2,2,"[array([0.65, 0.1 , 0.1 , 0.15]), array([0.15, 0.1 , 0.1 , 0.65])]",0.01,1.0,0.707
532,2,2,"[array([0.6, 0.1, 0.1, 0.2]), array([0.2, 0.1, 0.1, 0.6])]",0.01,0.99,0.566
533,2,2,"[array([0.55, 0.1 , 0.1 , 0.25]), array([0.25, 0.1 , 0.1 , 0.55])]",0.01,1.0,0.424
534,2,2,"[array([0.5, 0.1, 0.1, 0.3]), array([0.3, 0.1, 0.1, 0.5])]",0.01,0.84,0.283
535,2,2,"[array([0.45, 0.1 , 0.1 , 0.35]), array([0.35, 0.1 , 0.1 , 0.45])]",0.01,0.6,0.141
536,2,2,"[array([0.4, 0.1, 0.1, 0.4]), array([0.4, 0.1, 0.1, 0.4])]",0.01,0.54,0.0
537,2,2,"[array([0.35, 0.1 , 0.1 , 0.45]), array([0.45, 0.1 , 0.1 , 0.35])]",0.01,0.6,0.141
538,2,2,"[array([0.3, 0.1, 0.1, 0.5]), array([0.5, 0.1, 0.1, 0.3])]",0.01,0.91,0.283
539,2,2,"[array([0.25, 0.1 , 0.1 , 0.55]), array([0.55, 0.1 , 0.1 , 0.25])]",0.01,0.99,0.424
540,2,2,"[array([0.2, 0.1, 0.1, 0.6]), array([0.6, 0.1, 0.1, 0.2])]",0.01,1.0,0.566
541,2,2,"[array([0.15, 0.1 , 0.1 , 0.65]), array([0.65, 0.1 , 0.1 , 0.15])]",0.01,1.0,0.707
542,2,2,"[array([0.1, 0.1, 0.1, 0.7]), array([0.7, 0.1, 0.1, 0.1])]",0.01,1.0,0.849
543,2,2,"[array([0.05, 0.1 , 0.1 , 0.75]), array([0.75, 0.1 , 0.1 , 0.05])]",0.01,1.0,0.99
544,2,2,"[array([0.8, 0.1, 0.1, 0. ]), array([0. , 0.1, 0.1, 0.8])]",0.01,1.0,1.131
545,2,2,"[array([0.75, 0.1 , 0.1 , 0.05]), array([0.05, 0.1 , 0.1 , 0.75])]",0.01,1.0,0.99
546,2,2,"[array([0.7, 0.1, 0.1, 0.1]), array([0.1, 0.1, 0.1, 0.7])]",0.01,1.0,0.849
547,2,2,"[array([0.65, 0.1 , 0.1 , 0.15]), array([0.15, 0.1 , 0.1 , 0.65])]",0.01,1.0,0.707
548,2,2,"[array([0.6, 0.1, 0.1, 0.2]), array([0.2, 0.1, 0.1, 0.6])]",0.01,1.0,0.566
549,2,2,"[array([0.55, 0.1 , 0.1 , 0.25]), array([0.25, 0.1 , 0.1 , 0.55])]",0.01,1.0,0.424
550,2,2,"[array([0.5, 0.1, 0.1, 0.3]), array([0.3, 0.1, 0.1, 0.5])]",0.01,0.87,0.283
551,2,2,"[array([0.45, 0.1 , 0.1 , 0.35]), array([0.35, 0.1 , 0.1 , 0.45])]",0.01,0.57,0.141
552,2,2,"[array([0.4, 0.1, 0.1, 0.4]), array([0.4, 0.1, 0.1, 0.4])]",0.01,0.56,0.0
553,2,2,"[array([0.35, 0.1 , 0.1 , 0.45]), array([0.45, 0.1 , 0.1 , 0.35])]",0.01,0.56,0.141
554,2,2,"[array([0.3, 0.1, 0.1, 0.5]), array([0.5, 0.1, 0.1, 0.3])]",0.01,0.97,0.283
555,2,2,"[array([0.25, 0.1 , 0.1 , 0.55]), array([0.55, 0.1 , 0.1 , 0.25])]",0.01,1.0,0.424
556,2,2,"[array([0.2, 0.1, 0.1, 0.6]), array([0.6, 0.1, 0.1, 0.2])]",0.01,1.0,0.566
557,2,2,"[array([0.15, 0.1 , 0.1 , 0.65]), array([0.65, 0.1 , 0.1 , 0.15])]",0.01,1.0,0.707
558,2,2,"[array([0.1, 0.1, 0.1, 0.7]), array([0.7, 0.1, 0.1, 0.1])]",0.01,1.0,0.849
559,2,2,"[array([0.05, 0.1 , 0.1 , 0.75]), array([0.75, 0.1 , 0.1 , 0.05])]",0.01,1.0,0.99
560,2,2,"[array([0.8, 0.1, 0.1, 0. ]), array([0. , 0.1, 0.1, 0.8])]",0.01,1.0,1.131
561,2,2,"[array([0.75, 0.1 , 0.1 , 0.05]), array([0.05, 0.1 , 0.1 , 0.75])]",0.01,1.0,0.99
562,2,2,"[array([0.7, 0.1, 0.1, 0.1]), array([0.1, 0.1, 0.1, 0.7])]",0.01,1.0,0.849
563,2,2,"[array([0.65, 0.1 , 0.1 , 0.15]), array([0.15, 0.1 , 0.1 , 0.65])]",0.01,1.0,0.707
564,2,2,"[array([0.6, 0.1, 0.1, 0.2]), array([0.2, 0.1, 0.1, 0.6])]",0.01,1.0,0.566
565,2,2,"[array([0.55, 0.1 , 0.1 , 0.25]), array([0.25, 0.1 , 0.1 , 0.55])]",0.01,1.0,0.424
566,2,2,"[array([0.5, 0.1, 0.1, 0.3]), array([0.3, 0.1, 0.1, 0.5])]",0.01,0.88,0.283
567,2,2,"[array([0.45, 0.1 , 0.1 , 0.35]), array([0.35, 0.1 , 0.1 , 0.45])]",0.01,0.6,0.141
568,2,2,"[array([0.4, 0.1, 0.1, 0.4]), array([0.4, 0.1, 0.1, 0.4])]",0.01,0.5,0.0
569,2,2,"[array([0.35, 0.1 , 0.1 , 0.45]), array([0.45, 0.1 , 0.1 , 0.35])]",0.01,0.55,0.141
570,2,2,"[array([0.3, 0.1, 0.1, 0.5]), array([0.5, 0.1, 0.1, 0.3])]",0.01,0.89,0.283
571,2,2,"[array([0.25, 0.1 , 0.1 , 0.55]), array([0.55, 0.1 , 0.1 , 0.25])]",0.01,1.0,0.424
572,2,2,"[array([0.2, 0.1, 0.1, 0.6]), array([0.6, 0.1, 0.1, 0.2])]",0.01,0.97,0.566
573,2,2,"[array([0.15, 0.1 , 0.1 , 0.65]), array([0.65, 0.1 , 0.1 , 0.15])]",0.01,1.0,0.707
574,2,2,"[array([0.1, 0.1, 0.1, 0.7]), array([0.7, 0.1, 0.1, 0.1])]",0.01,1.0,0.849
575,2,2,"[array([0.05, 0.1 , 0.1 , 0.75]), array([0.75, 0.1 , 0.1 , 0.05])]",0.01,1.0,0.99
576,2,2,"[array([0.8, 0.1, 0.1, 0. ]), array([0. , 0.1, 0.1, 0.8])]",0.01,1.0,1.131
577,2,2,"[array([0.75, 0.1 , 0.1 , 0.05]), array([0.05, 0.1 , 0.1 , 0.75])]",0.01,1.0,0.99
578,2,2,"[array([0.7, 0.1, 0.1, 0.1]), array([0.1, 0.1, 0.1, 0.7])]",0.01,1.0,0.849
579,2,2,"[array([0.65, 0.1 , 0.1 , 0.15]), array([0.15, 0.1 , 0.1 , 0.65])]",0.01,1.0,0.707
580,2,2,"[array([0.6, 0.1, 0.1, 0.2]), array([0.2, 0.1, 0.1, 0.6])]",0.01,1.0,0.566
581,2,2,"[array([0.55, 0.1 , 0.1 , 0.25]), array([0.25, 0.1 , 0.1 , 0.55])]",0.01,1.0,0.424
582,2,2,"[array([0.5, 0.1, 0.1, 0.3]), array([0.3, 0.1, 0.1, 0.5])]",0.01,0.99,0.283
583,2,2,"[array([0.45, 0.1 , 0.1 , 0.35]), array([0.35, 0.1 , 0.1 , 0.45])]",0.01,0.58,0.141
584,2,2,"[array([0.4, 0.1, 0.1, 0.4]), array([0.4, 0.1, 0.1, 0.4])]",0.01,0.54,0.0
585,2,2,"[array([0.35, 0.1 , 0.1 , 0.45]), array([0.45, 0.1 , 0.1 , 0.35])]",0.01,0.75,0.141
586,2,2,"[array([0.3, 0.1, 0.1, 0.5]), array([0.5, 0.1, 0.1, 0.3])]",0.01,0.99,0.283
587,2,2,"[array([0.25, 0.1 , 0.1 , 0.55]), array([0.55, 0.1 , 0.1 , 0.25])]",0.01,1.0,0.424
588,2,2,"[array([0.2, 0.1, 0.1, 0.6]), array([0.6, 0.1, 0.1, 0.2])]",0.01,1.0,0.566
589,2,2,"[array([0.15, 0.1 , 0.1 , 0.65]), array([0.65, 0.1 , 0.1 , 0.15])]",0.01,1.0,0.707
590,2,2,"[array([0.1, 0.1, 0.1, 0.7]), array([0.7, 0.1, 0.1, 0.1])]",0.01,1.0,0.849
591,2,2,"[array([0.05, 0.1 , 0.1 , 0.75]), array([0.75, 0.1 , 0.1 , 0.05])]",0.01,1.0,0.99
592,2,2,"[array([0.8, 0.1, 0.1, 0. ]), array([0. , 0.1, 0.1, 0.8])]",0.01,1.0,1.131
593,2,2,"[array([0.75, 0.1 , 0.1 , 0.05]), array([0.05, 0.1 , 0.1 , 0.75])]",0.01,1.0,0.99
594,2,2,"[array([0.7, 0.1, 0.1, 0.1]), array([0.1, 0.1, 0.1, 0.7])]",0.01,1.0,0.849
595,2,2,"[array([0.65, 0.1 , 0.1 , 0.15]), array([0.15, 0.1 , 0.1 , 0.65])]",0.01,1.0,0.707
596,2,2,"[array([0.6, 0.1, 0.1, 0.2]), array([0.2, 0.1, 0.1, 0.6])]",0.01,1.0,0.566
597,2,2,"[array([0.55, 0.1 , 0.1 , 0.25]), array([0.25, 0.1 , 0.1 , 0.55])]",0.01,0.99,0.424
598,2,2,"[array([0.5, 0.1, 0.1, 0.3]), array([0.3, 0.1, 0.1, 0.5])]",0.01,0.94,0.283
599,2,2,"[array([0.45, 0.1 , 0.1 , 0.35]), array([0.35, 0.1 , 0.1 , 0.45])]",0.01,0.52,0.141
600,2,2,"[array([0.4, 0.1, 0.1, 0.4]), array([0.4, 0.1, 0.1, 0.4])]",0.01,0.53,0.0
601,2,2,"[array([0.35, 0.1 , 0.1 , 0.45]), array([0.45, 0.1 , 0.1 , 0.35])]",0.01,0.67,0.141
602,2,2,"[array([0.3, 0.1, 0.1, 0.5]), array([0.5, 0.1, 0.1, 0.3])]",0.01,0.88,0.283
603,2,2,"[array([0.25, 0.1 , 0.1 , 0.55]), array([0.55, 0.1 , 0.1 , 0.25])]",0.01,0.93,0.424
604,2,2,"[array([0.2, 0.1, 0.1, 0.6]), array([0.6, 0.1, 0.1, 0.2])]",0.01,1.0,0.566
605,2,2,"[array([0.15, 0.1 , 0.1 , 0.65]), array([0.65, 0.1 , 0.1 , 0.15])]",0.01,1.0,0.707
606,2,2,"[array([0.1, 0.1, 0.1, 0.7]), array([0.7, 0.1, 0.1, 0.1])]",0.01,1.0,0.849
607,2,2,"[array([0.05, 0.1 , 0.1 , 0.75]), array([0.75, 0.1 , 0.1 , 0.05])]",0.01,1.0,0.99
608,2,2,"[array([0.8, 0.1, 0.1, 0. ]), array([0. , 0.1, 0.1, 0.8])]",0.01,1.0,1.131
609,2,2,"[array([0.75, 0.1 , 0.1 , 0.05]), array([0.05, 0.1 , 0.1 , 0.75])]",0.01,1.0,0.99
610,2,2,"[array([0.7, 0.1, 0.1, 0.1]), array([0.1, 0.1, 0.1, 0.7])]",0.01,1.0,0.849
611,2,2,"[array([0.65, 0.1 , 0.1 , 0.15]), array([0.15, 0.1 , 0.1 , 0.65])]",0.01,1.0,0.707
612,2,2,"[array([0.6, 0.1, 0.1, 0.2]), array([0.2, 0.1, 0.1, 0.6])]",0.01,1.0,0.566
613,2,2,"[array([0.55, 0.1 , 0.1 , 0.25]), array([0.25, 0.1 , 0.1 , 0.55])]",0.01,0.98,0.424
614,2,2,"[array([0.5, 0.1, 0.1, 0.3]), array([0.3, 0.1, 0.1, 0.5])]",0.01,0.99,0.283
615,2,2,"[array([0.45, 0.1 , 0.1 , 0.35]), array([0.35, 0.1 , 0.1 , 0.45])]",0.01,0.67,0.141
616,2,2,"[array([0.4, 0.1, 0.1, 0.4]), array([0.4, 0.1, 0.1, 0.4])]",0.01,0.53,0.0
617,2,2,"[array([0.35, 0.1 , 0.1 , 0.45]), array([0.45, 0.1 , 0.1 , 0.35])]",0.01,0.63,0.141
618,2,2,"[array([0.3, 0.1, 0.1, 0.5]), array([0.5, 0.1, 0.1, 0.3])]",0.01,0.93,0.283
619,2,2,"[array([0.25, 0.1 , 0.1 , 0.55]), array([0.55, 0.1 , 0.1 , 0.25])]",0.01,1.0,0.424
620,2,2,"[array([0.2, 0.1, 0.1, 0.6]), array([0.6, 0.1, 0.1, 0.2])]",0.01,1.0,0.566
621,2,2,"[array([0.15, 0.1 , 0.1 , 0.65]), array([0.65, 0.1 , 0.1 , 0.15])]",0.01,1.0,0.707
622,2,2,"[array([0.1, 0.1, 0.1, 0.7]), array([0.7, 0.1, 0.1, 0.1])]",0.01,1.0,0.849
623,2,2,"[array([0.05, 0.1 , 0.1 , 0.75]), array([0.75, 0.1 , 0.1 , 0.05])]",0.01,1.0,0.99
624,2,2,"[array([0.8, 0.1, 0.1, 0. ]), array([0. , 0.1, 0.1, 0.8])]",0.01,1.0,1.131
625,2,2,"[array([0.75, 0.1 , 0.1 , 0.05]), array([0.05, 0.1 , 0.1 , 0.75])]",0.01,1.0,0.99
626,2,2,"[array([0.7, 0.1, 0.1, 0.1]), array([0.1, 0.1, 0.1, 0.7])]",0.01,1.0,0.849
627,2,2,"[array([0.65, 0.1 , 0.1 , 0.15]), array([0.15, 0.1 , 0.1 , 0.65])]",0.01,1.0,0.707
628,2,2,"[array([0.6, 0.1, 0.1, 0.2]), array([0.2, 0.1, 0.1, 0.6])]",0.01,1.0,0.566
629,2,2,"[array([0.55, 0.1 , 0.1 , 0.25]), array([0.25, 0.1 , 0.1 , 0.55])]",0.01,0.99,0.424
630,2,2,"[array([0.5, 0.1, 0.1, 0.3]), array([0.3, 0.1, 0.1, 0.5])]",0.01,0.96,0.283
631,2,2,"[array([0.45, 0.1 , 0.1 , 0.35]), array([0.35, 0.1 , 0.1 , 0.45])]",0.01,0.61,0.141
632,2,2,"[array([0.4, 0.1, 0.1, 0.4]), array([0.4, 0.1, 0.1, 0.4])]",0.01,0.54,0.0
633,2,2,"[array([0.35, 0.1 , 0.1 , 0.45]), array([0.45, 0.1 , 0.1 , 0.35])]",0.01,0.59,0.141
634,2,2,"[array([0.3, 0.1, 0.1, 0.5]), array([0.5, 0.1, 0.1, 0.3])]",0.01,0.91,0.283
635,2,2,"[array([0.25, 0.1 , 0.1 , 0.55]), array([0.55, 0.1 , 0.1 , 0.25])]",0.01,1.0,0.424
636,2,2,"[array([0.2, 0.1, 0.1, 0.6]), array([0.6, 0.1, 0.1, 0.2])]",0.01,1.0,0.566
637,2,2,"[array([0.15, 0.1 , 0.1 , 0.65]), array([0.65, 0.1 , 0.1 , 0.15])]",0.01,1.0,0.707
638,2,2,"[array([0.1, 0.1, 0.1, 0.7]), array([0.7, 0.1, 0.1, 0.1])]",0.01,1.0,0.849
639,2,2,"[array([0.05, 0.1 , 0.1 , 0.75]), array([0.75, 0.1 , 0.1 , 0.05])]",0.01,1.0,0.99
